Postcode,Electoral division,Per cent postcode in electorate,DivisionID2016,StateAB2016,CandidateID2016,GivenNm2016,Surname2016,PartyNm2016,PartyAb2016,DivisionID2010,StateAb2010,CandidateID2010,GivenNm2010,Surname2010,PartyNm2010,PartyAb2010,DivisionID2013,StateAb2013,CandidateID2013,GivenNm2013,Surname2013,PartyNm2013,PartyAb2013
3153,Deakin,28.4,209,VIC,29068,Michael,SUKKAR,Liberal,LP,209,VIC,21036,Mike,SYMON,Australian Labor Party,ALP,209,VIC,23590,Michael,SUKKAR,Liberal,LP
3153,La Trobe,7.2,223,VIC,28893,Jason,WOOD,Liberal,LP,223,VIC,21205,Laura,SMYTH,Australian Labor Party,ALP,223,VIC,23468,Jason,WOOD,Liberal,LP
3154,La Trobe,100,223,VIC,28893,Jason,WOOD,Liberal,LP,223,VIC,21205,Laura,SMYTH,Australian Labor Party,ALP,223,VIC,23468,Jason,WOOD,Liberal,LP
3155,Aston,13.3,197,VIC,28875,Alan,TUDGE,Liberal,LP,197,VIC,21084,Alan,TUDGE,Liberal,LP,197,VIC,23474,Alan,TUDGE,Liberal,LP
3155,La Trobe,86.7,223,VIC,28893,Jason,WOOD,Liberal,LP,223,VIC,21205,Laura,SMYTH,Australian Labor Party,ALP,223,VIC,23468,Jason,WOOD,Liberal,LP
3156,Aston,51.5,197,VIC,28875,Alan,TUDGE,Liberal,LP,197,VIC,21084,Alan,TUDGE,Liberal,LP,197,VIC,23474,Alan,TUDGE,Liberal,LP
3156,Holt,1.6,216,VIC,28259,Anthony,BYRNE,Australian Labor Party,ALP,216,VIC,21193,Anthony,BYRNE,Australian Labor Party,ALP,216,VIC,23325,Anthony,BYRNE,Australian Labor Party,ALP
3156,La Trobe,46.9,223,VIC,28893,Jason,WOOD,Liberal,LP,223,VIC,21205,Laura,SMYTH,Australian Labor Party,ALP,223,VIC,23468,Jason,WOOD,Liberal,LP
3158,La Trobe,100,223,VIC,28893,Jason,WOOD,Liberal,LP,223,VIC,21205,Laura,SMYTH,Australian Labor Party,ALP,223,VIC,23468,Jason,WOOD,Liberal,LP
3159,La Trobe,100,223,VIC,28893,Jason,WOOD,Liberal,LP,223,VIC,21205,Laura,SMYTH,Australian Labor Party,ALP,223,VIC,23468,Jason,WOOD,Liberal,LP
3160,La Trobe,100,223,VIC,28893,Jason,WOOD,Liberal,LP,223,VIC,21205,Laura,SMYTH,Australian Labor Party,ALP,223,VIC,23468,Jason,WOOD,Liberal,LP
3161,Melbourne Ports,100,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3162,Goldstein,29.4,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3162,Melbourne Ports,70.6,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3163,Goldstein,39.5,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3163,Higgins,19.9,215,VIC,28979,Kelly,O'DWYER,Liberal,LP,215,VIC,21583,Kelly,O'DWYER,Liberal,LP,215,VIC,23480,Kelly,O'DWYER,Liberal,LP
3163,Hotham,36.9,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3163,Melbourne Ports,3.7,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3165,Hotham,100,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3166,Chisholm,44.7,205,VIC,28936,Julia,BANKS,Liberal,LP,205,VIC,21069,Anna Elizabeth,BURKE,Australian Labor Party,ALP,205,VIC,23311,Anna Elizabeth,BURKE,Australian Labor Party,ALP
3166,Higgins,13.9,215,VIC,28979,Kelly,O'DWYER,Liberal,LP,215,VIC,21583,Kelly,O'DWYER,Liberal,LP,215,VIC,23480,Kelly,O'DWYER,Liberal,LP
3166,Hotham,41.5,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3167,Hotham,100,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3168,Bruce,9.7,201,VIC,28275,Julian,HILL,Australian Labor Party,ALP,201,VIC,21331,Alan,GRIFFIN,Australian Labor Party,ALP,201,VIC,23317,Alan,GRIFFIN,Australian Labor Party,ALP
3168,Chisholm,76.5,205,VIC,28936,Julia,BANKS,Liberal,LP,205,VIC,21069,Anna Elizabeth,BURKE,Australian Labor Party,ALP,205,VIC,23311,Anna Elizabeth,BURKE,Australian Labor Party,ALP
3168,Hotham,13.8,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3169,Chisholm,3.2,205,VIC,28936,Julia,BANKS,Liberal,LP,205,VIC,21069,Anna Elizabeth,BURKE,Australian Labor Party,ALP,205,VIC,23311,Anna Elizabeth,BURKE,Australian Labor Party,ALP
3169,Hotham,96.8,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3170,Bruce,100,201,VIC,28275,Julian,HILL,Australian Labor Party,ALP,201,VIC,21331,Alan,GRIFFIN,Australian Labor Party,ALP,201,VIC,23317,Alan,GRIFFIN,Australian Labor Party,ALP
3171,Bruce,43.6,201,VIC,28275,Julian,HILL,Australian Labor Party,ALP,201,VIC,21331,Alan,GRIFFIN,Australian Labor Party,ALP,201,VIC,23317,Alan,GRIFFIN,Australian Labor Party,ALP
3171,Hotham,56.4,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3172,Hotham,78.5,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3172,Isaacs,21.5,219,VIC,28269,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,21257,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,23335,Mark,DREYFUS,Australian Labor Party,ALP
3173,Isaacs,100,219,VIC,28269,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,21257,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,23335,Mark,DREYFUS,Australian Labor Party,ALP
3174,Bruce,53.3,201,VIC,28275,Julian,HILL,Australian Labor Party,ALP,201,VIC,21331,Alan,GRIFFIN,Australian Labor Party,ALP,201,VIC,23317,Alan,GRIFFIN,Australian Labor Party,ALP
3174,Hotham,9.3,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3174,Isaacs,37.3,219,VIC,28269,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,21257,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,23335,Mark,DREYFUS,Australian Labor Party,ALP
3175,Bruce,86.4,201,VIC,28275,Julian,HILL,Australian Labor Party,ALP,201,VIC,21331,Alan,GRIFFIN,Australian Labor Party,ALP,201,VIC,23317,Alan,GRIFFIN,Australian Labor Party,ALP
3175,Isaacs,13.6,219,VIC,28269,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,21257,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,23335,Mark,DREYFUS,Australian Labor Party,ALP
3177,Holt,100,216,VIC,28259,Anthony,BYRNE,Australian Labor Party,ALP,216,VIC,21193,Anthony,BYRNE,Australian Labor Party,ALP,216,VIC,23325,Anthony,BYRNE,Australian Labor Party,ALP
3178,Aston,100,197,VIC,28875,Alan,TUDGE,Liberal,LP,197,VIC,21084,Alan,TUDGE,Liberal,LP,197,VIC,23474,Alan,TUDGE,Liberal,LP
3179,Aston,100,197,VIC,28875,Alan,TUDGE,Liberal,LP,197,VIC,21084,Alan,TUDGE,Liberal,LP,197,VIC,23474,Alan,TUDGE,Liberal,LP
3180,Aston,100,197,VIC,28875,Alan,TUDGE,Liberal,LP,197,VIC,21084,Alan,TUDGE,Liberal,LP,197,VIC,23474,Alan,TUDGE,Liberal,LP
3181,Higgins,90.9,215,VIC,28979,Kelly,O'DWYER,Liberal,LP,215,VIC,21583,Kelly,O'DWYER,Liberal,LP,215,VIC,23480,Kelly,O'DWYER,Liberal,LP
3181,Melbourne Ports,9.1,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3182,Melbourne Ports,100,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3183,Melbourne Ports,100,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3184,Melbourne Ports,100,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3185,Melbourne Ports,100,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3186,Goldstein,100,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3187,Goldstein,100,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3188,Goldstein,100,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3189,Goldstein,62.1,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3189,Hotham,37.9,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3190,Goldstein,70.5,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3190,Hotham,29.5,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3191,Goldstein,100,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3192,Goldstein,14.3,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3192,Hotham,62.9,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3192,Isaacs,22.8,219,VIC,28269,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,21257,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,23335,Mark,DREYFUS,Australian Labor Party,ALP
3193,Goldstein,100,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3194,Hotham,9.8,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3194,Isaacs,90.2,219,VIC,28269,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,21257,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,23335,Mark,DREYFUS,Australian Labor Party,ALP
3195,Isaacs,100,219,VIC,28269,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,21257,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,23335,Mark,DREYFUS,Australian Labor Party,ALP
3196,Isaacs,100,219,VIC,28269,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,21257,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,23335,Mark,DREYFUS,Australian Labor Party,ALP
3197,Isaacs,100,219,VIC,28269,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,21257,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,23335,Mark,DREYFUS,Australian Labor Party,ALP
3198,Dunkley,100,210,VIC,28910,Chris,CREWTHER,Liberal,LP,210,VIC,21027,Bruce,BILLSON,Liberal,LP,210,VIC,23509,Bruce,BILLSON,Liberal,LP
3199,Dunkley,100,210,VIC,28910,Chris,CREWTHER,Liberal,LP,210,VIC,21027,Bruce,BILLSON,Liberal,LP,210,VIC,23509,Bruce,BILLSON,Liberal,LP
3200,Dunkley,100,210,VIC,28910,Chris,CREWTHER,Liberal,LP,210,VIC,21027,Bruce,BILLSON,Liberal,LP,210,VIC,23509,Bruce,BILLSON,Liberal,LP
3201,Isaacs,100,219,VIC,28269,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,21257,Mark,DREYFUS,Australian Labor Party,ALP,219,VIC,23335,Mark,DREYFUS,Australian Labor Party,ALP
3202,Hotham,100,217,VIC,28263,Clare,O'NEIL,Australian Labor Party,ALP,217,VIC,21126,Simon,CREAN,Australian Labor Party,ALP,217,VIC,24241,Clare,O'NEIL,Australian Labor Party,ALP
3204,Goldstein,100,214,VIC,28949,Tim,WILSON,Liberal,LP,214,VIC,21571,Andrew,ROBB,Liberal,LP,214,VIC,23487,Andrew,ROBB,Liberal,LP
3205,Melbourne Ports,100,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3206,Melbourne Ports,100,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3207,Melbourne Ports,100,230,VIC,28267,Michael,DANBY,Australian Labor Party,ALP,230,VIC,21599,Michael David,DANBY,Australian Labor Party,ALP,230,VIC,23314,Michael,DANBY,Australian Labor Party,ALP
3211,Corio,49.5,208,VIC,28291,Richard,MARLES,Australian Labor Party,ALP,208,VIC,21061,Richard Donald,MARLES,Australian Labor Party,ALP,208,VIC,23303,Richard,MARLES,Australian Labor Party,ALP
3211,Lalor,50.5,222,VIC,28268,Joanne,RYAN,Australian Labor Party,ALP,222,VIC,21055,Julia,GILLARD,Australian Labor Party,ALP,222,VIC,23358,Joanne,RYAN,Australian Labor Party,ALP
3212,Corio,100,208,VIC,28291,Richard,MARLES,Australian Labor Party,ALP,208,VIC,21061,Richard Donald,MARLES,Australian Labor Party,ALP,208,VIC,23303,Richard,MARLES,Australian Labor Party,ALP
3214,Corio,100,208,VIC,28291,Richard,MARLES,Australian Labor Party,ALP,208,VIC,21061,Richard Donald,MARLES,Australian Labor Party,ALP,208,VIC,23303,Richard,MARLES,Australian Labor Party,ALP
3215,Corio,100,208,VIC,28291,Richard,MARLES,Australian Labor Party,ALP,208,VIC,21061,Richard Donald,MARLES,Australian Labor Party,ALP,208,VIC,23303,Richard,MARLES,Australian Labor Party,ALP
3216,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3217,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3218,Corio,100,208,VIC,28291,Richard,MARLES,Australian Labor Party,ALP,208,VIC,21061,Richard Donald,MARLES,Australian Labor Party,ALP,208,VIC,23303,Richard,MARLES,Australian Labor Party,ALP
3219,Corio,100,208,VIC,28291,Richard,MARLES,Australian Labor Party,ALP,208,VIC,21061,Richard Donald,MARLES,Australian Labor Party,ALP,208,VIC,23303,Richard,MARLES,Australian Labor Party,ALP
3220,Corio,100,208,VIC,28291,Richard,MARLES,Australian Labor Party,ALP,208,VIC,21061,Richard Donald,MARLES,Australian Labor Party,ALP,208,VIC,23303,Richard,MARLES,Australian Labor Party,ALP
3221,Corangamite,47.8,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3221,Corio,52.2,208,VIC,28291,Richard,MARLES,Australian Labor Party,ALP,208,VIC,21061,Richard Donald,MARLES,Australian Labor Party,ALP,208,VIC,23303,Richard,MARLES,Australian Labor Party,ALP
3222,Corangamite,18.3,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3222,Corio,81.7,208,VIC,28291,Richard,MARLES,Australian Labor Party,ALP,208,VIC,21061,Richard Donald,MARLES,Australian Labor Party,ALP,208,VIC,23303,Richard,MARLES,Australian Labor Party,ALP
3223,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3224,Corio,100,208,VIC,28291,Richard,MARLES,Australian Labor Party,ALP,208,VIC,21061,Richard Donald,MARLES,Australian Labor Party,ALP,208,VIC,23303,Richard,MARLES,Australian Labor Party,ALP
3225,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3226,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3227,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3228,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3230,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3231,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3232,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3233,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3235,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3236,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3237,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3238,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3239,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3240,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3241,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3242,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3243,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3249,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3250,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3251,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3254,Corangamite,100,207,VIC,28920,Sarah,HENDERSON,Liberal,LP,207,VIC,21312,Darren,CHEESEMAN,Australian Labor Party,ALP,207,VIC,23526,Sarah,HENDERSON,Liberal,LP
3260,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3264,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3265,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3266,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3267,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3268,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3269,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3270,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3271,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3272,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3273,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3274,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3275,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3276,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3277,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3278,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3279,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3280,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3281,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3282,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3283,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3284,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3285,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
3286,Wannon,100,233,VIC,28918,Dan,TEHAN,Liberal,LP,233,VIC,21063,Dan,TEHAN,Liberal,LP,233,VIC,23470,Dan,TEHAN,Liberal,LP
