"","Postcode","Electoral division","Per cent","DivisionID","StateAb","CandidateID","GivenNm","Surname","PartyNm","PartyAb"
"358","2324","Paterson",100,249,"NSW",28887,"Meryl","SWANSON","Australian Labor Party","ALP"
"359","2325","Hunter",100,126,"NSW",28884,"Joel","FITZGIBBON","Australian Labor Party","ALP"
"360","2326","Hunter",100,126,"NSW",28884,"Joel","FITZGIBBON","Australian Labor Party","ALP"
"361","2327","Hunter",100,126,"NSW",28884,"Joel","FITZGIBBON","Australian Labor Party","ALP"
"362","2328","Hunter",100,126,"NSW",28884,"Joel","FITZGIBBON","Australian Labor Party","ALP"
"363","2329","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"364","2330","Hunter",100,126,"NSW",28884,"Joel","FITZGIBBON","Australian Labor Party","ALP"
"365","2331","Hunter",100,126,"NSW",28884,"Joel","FITZGIBBON","Australian Labor Party","ALP"
"366","2333","Hunter",100,126,"NSW",28884,"Joel","FITZGIBBON","Australian Labor Party","ALP"
"367","2334","Hunter",100,126,"NSW",28884,"Joel","FITZGIBBON","Australian Labor Party","ALP"
"368","2335","Hunter",100,126,"NSW",28884,"Joel","FITZGIBBON","Australian Labor Party","ALP"
"369","2336","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"370","2337","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"371","2338","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"372","2339","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"373","2340","Gwydir",1.1,NA,NA,NA,NA,NA,NA,NA
"374","2340","New England",98.9,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"375","2341","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"376","2342","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"377","2343","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"378","2344","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"379","2345","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"380","2346","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"381","2347","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"382","2350","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"383","2351","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"384","2352","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"385","2353","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"386","2354","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"387","2355","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"388","2356","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"389","2357","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"390","2358","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"391","2359","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"392","2360","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"393","2361","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"394","2365","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"395","2369","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"396","2370","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"397","2371","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"398","2372","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"399","2379","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"400","2380","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"401","2381","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"402","2382","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"403","2386","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"404","2387","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"405","2388","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"406","2390","Gwydir",98.8,NA,NA,NA,NA,NA,NA,NA
"407","2390","New England",1.2,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"408","2395","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"409","2396","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"410","2397","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"411","2398","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"412","2399","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"413","2400","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"414","2401","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"415","2402","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"416","2403","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"417","2404","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"418","2405","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"419","2406","Gwydir",79.6,NA,NA,NA,NA,NA,NA,NA
"420","2406","Maranoa",20.4,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"421","2408","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"422","2409","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"423","2410","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"424","2411","Gwydir",100,NA,NA,NA,NA,NA,NA,NA
"425","2415","Paterson",100,249,"NSW",28887,"Meryl","SWANSON","Australian Labor Party","ALP"
"426","2420","Paterson",100,249,"NSW",28887,"Meryl","SWANSON","Australian Labor Party","ALP"
"427","2421","Paterson",100,249,"NSW",28887,"Meryl","SWANSON","Australian Labor Party","ALP"
"428","2422","Paterson",100,249,"NSW",28887,"Meryl","SWANSON","Australian Labor Party","ALP"
"429","2423","Paterson",100,249,"NSW",28887,"Meryl","SWANSON","Australian Labor Party","ALP"
"430","2424","Lyne",100,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"431","2425","Paterson",100,249,"NSW",28887,"Meryl","SWANSON","Australian Labor Party","ALP"
"432","2426","Lyne",100,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"433","2427","Lyne",100,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"434","2428","Paterson",100,249,"NSW",28887,"Meryl","SWANSON","Australian Labor Party","ALP"
"435","2429","Lyne",100,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"436","2430","Lyne",97.8,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"437","2430","Paterson",2.2,249,"NSW",28887,"Meryl","SWANSON","Australian Labor Party","ALP"
"438","2431","Cowper",100,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"439","2439","Lyne",100,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"440","2440","Cowper",29.1,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"441","2440","Lyne",70.9,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"442","2441","Cowper",43.9,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"443","2441","Lyne",56.1,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"444","2443","Lyne",100,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"445","2444","Lyne",100,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"446","2445","Lyne",100,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"447","2446","Lyne",100,130,"NSW",29209,"David","GILLESPIE","The Nationals","NP"
"448","2447","Cowper",100,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"449","2448","Cowper",100,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"450","2449","Cowper",100,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"451","2450","Cowper",99.3,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"452","2450","Page",0.7,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"453","2452","Cowper",100,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"454","2453","Cowper",90.6,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"455","2453","Page",9.4,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"456","2454","Cowper",100,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"457","2455","Cowper",100,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"458","2456","Cowper",100,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"459","2460","Cowper",11.6,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"460","2460","Page",88.4,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"461","2462","Cowper",100,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"462","2463","Cowper",84.9,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"463","2463","Page",15.1,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"464","2464","Cowper",100,113,"NSW",29276,"Luke","HARTSUYKER","The Nationals","NP"
"465","2465","Page",100,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"466","2466","Page",100,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"467","2469","New England",18,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"468","2469","Page",82,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"469","2470","Page",100,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"470","2471","Page",100,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"471","2472","Page",100,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"472","2473","Page",100,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"473","2474","Page",100,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"474","2475","New England",100,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"475","2476","New England",37.4,135,"NSW",29334,"Barnaby","JOYCE","The Nationals","NP"
"476","2476","Page",62.6,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"477","2477","Page",19.3,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"478","2477","Richmond",80.7,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"479","2478","Page",68.6,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"480","2478","Richmond",31.4,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"481","2479","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"482","2480","Page",97.2,138,"NSW",29177,"Kevin","HOGAN","The Nationals","NP"
"483","2480","Richmond",2.8,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"484","2481","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"485","2482","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"486","2483","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"487","2484","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"488","2485","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"489","2486","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"490","2487","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"491","2488","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"492","2489","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"493","2490","Richmond",100,145,"NSW",28987,"Justine","ELLIOT","Australian Labor Party","ALP"
"494","2500","Cunningham",100,114,"NSW",28948,"Sharon","BIRD","Australian Labor Party","ALP"
"495","2502","Throsby",100,NA,NA,NA,NA,NA,NA,NA
"496","2505","Throsby",100,NA,NA,NA,NA,NA,NA,NA
"497","2506","Throsby",100,NA,NA,NA,NA,NA,NA,NA
"498","2508","Cunningham",100,114,"NSW",28948,"Sharon","BIRD","Australian Labor Party","ALP"
"499","2515","Cunningham",100,114,"NSW",28948,"Sharon","BIRD","Australian Labor Party","ALP"
"500","2516","Cunningham",100,114,"NSW",28948,"Sharon","BIRD","Australian Labor Party","ALP"
"501","2517","Cunningham",100,114,"NSW",28948,"Sharon","BIRD","Australian Labor Party","ALP"
"502","2518","Cunningham",100,114,"NSW",28948,"Sharon","BIRD","Australian Labor Party","ALP"
"503","2519","Cunningham",100,114,"NSW",28948,"Sharon","BIRD","Australian Labor Party","ALP"
"504","2525","Cunningham",100,114,"NSW",28948,"Sharon","BIRD","Australian Labor Party","ALP"
"505","2526","Cunningham",29.8,114,"NSW",28948,"Sharon","BIRD","Australian Labor Party","ALP"
"506","2526","Throsby",70.2,NA,NA,NA,NA,NA,NA,NA
"507","2527","Throsby",100,NA,NA,NA,NA,NA,NA,NA
"508","2528","Throsby",100,NA,NA,NA,NA,NA,NA,NA
"509","2529","Throsby",100,NA,NA,NA,NA,NA,NA,NA
"510","2530","Throsby",100,NA,NA,NA,NA,NA,NA,NA
"511","2533","Gilmore",100,120,"NSW",28668,"Ann","SUDMALIS","Liberal","LP"
"512","2534","Gilmore",100,120,"NSW",28668,"Ann","SUDMALIS","Liberal","LP"
"513","2535","Gilmore",100,120,"NSW",28668,"Ann","SUDMALIS","Liberal","LP"
"514","2536","Eden-Monaro",100,117,"NSW",28993,"Mike","KELLY","Australian Labor Party","ALP"
"515","2537","Eden-Monaro",100,117,"NSW",28993,"Mike","KELLY","Australian Labor Party","ALP"
"516","2538","Gilmore",100,120,"NSW",28668,"Ann","SUDMALIS","Liberal","LP"
"517","2539","Gilmore",100,120,"NSW",28668,"Ann","SUDMALIS","Liberal","LP"
"518","2540","Fraser",1.8,NA,NA,NA,NA,NA,NA,NA
"519","2540","Gilmore",98.2,120,"NSW",28668,"Ann","SUDMALIS","Liberal","LP"
"520","2541","Gilmore",100,120,"NSW",28668,"Ann","SUDMALIS","Liberal","LP"
"521","2545","Eden-Monaro",100,117,"NSW",28993,"Mike","KELLY","Australian Labor Party","ALP"
"522","2546","Eden-Monaro",100,117,"NSW",28993,"Mike","KELLY","Australian Labor Party","ALP"
"523","2548","Eden-Monaro",100,117,"NSW",28993,"Mike","KELLY","Australian Labor Party","ALP"
"524","2549","Eden-Monaro",100,117,"NSW",28993,"Mike","KELLY","Australian Labor Party","ALP"
"525","2550","Eden-Monaro",100,117,"NSW",28993,"Mike","KELLY","Australian Labor Party","ALP"
"526","2551","Eden-Monaro",100,117,"NSW",28993,"Mike","KELLY","Australian Labor Party","ALP"
"527","2558","Macarthur",100,131,"NSW",29070,"Mike","FREELANDER","Australian Labor Party","ALP"
"528","2559","Macarthur",100,131,"NSW",29070,"Mike","FREELANDER","Australian Labor Party","ALP"
"529","2560","Hume",3.2,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"530","2560","Macarthur",92.3,131,"NSW",29070,"Mike","FREELANDER","Australian Labor Party","ALP"
"531","2560","Werriwa",4.5,153,"NSW",29065,"Anne","STANLEY","Australian Labor Party","ALP"
"532","2563","Macarthur",100,131,"NSW",29070,"Mike","FREELANDER","Australian Labor Party","ALP"
"533","2564","Werriwa",100,153,"NSW",29065,"Anne","STANLEY","Australian Labor Party","ALP"
"534","2565","Werriwa",100,153,"NSW",29065,"Anne","STANLEY","Australian Labor Party","ALP"
"535","2566","Werriwa",100,153,"NSW",29065,"Anne","STANLEY","Australian Labor Party","ALP"
"536","2567","Macarthur",100,131,"NSW",29070,"Mike","FREELANDER","Australian Labor Party","ALP"
"537","2568","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"538","2569","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"539","2570","Hume",33.7,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"540","2570","Macarthur",66.3,131,"NSW",29070,"Mike","FREELANDER","Australian Labor Party","ALP"
"541","2571","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"542","2572","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"543","2573","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"544","2574","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"545","2575","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"546","2576","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"547","2577","Gilmore",85.5,120,"NSW",28668,"Ann","SUDMALIS","Liberal","LP"
"548","2577","Hume",14.5,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"549","2578","Gilmore",100,120,"NSW",28668,"Ann","SUDMALIS","Liberal","LP"
"550","2579","Gilmore",46.7,120,"NSW",28668,"Ann","SUDMALIS","Liberal","LP"
"551","2579","Hume",53.3,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"552","2580","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"553","2581","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"554","2582","Hume",100,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
"555","2583","Calare",9.1,109,"NSW",29294,"Andrew","GEE","The Nationals","NP"
"556","2583","Hume",90.9,125,"NSW",28777,"Angus","TAYLOR","Liberal","LP"
